Part Number;Series;Model;Category;Photo;Resistance;Tolerance;Temperature Coefficient;Power (Watts);Profile/Package Style;MDS;Design Files;Engineering;Buy Now;Datasheet Link;Product Link
PWR2615N12R0FE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;12.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N12R0J;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;12.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N12R0JE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;12.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1300F;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;130.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1300FE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;130.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1300J;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;130.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1300JE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;130.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1301F;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1300.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1301FE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1300.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1301J;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1300.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1301JE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1300.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N13R0F;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;13.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N13R0FE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;13.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N13R0J;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;13.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N13R0JE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;13.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1500F;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;150.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1500FE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;150.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1500J;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;150.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1500JE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;150.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1501F;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1500.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1501FE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1500.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1501J;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1500.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1501JE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;1500.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N15R0F;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;15.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N15R0FE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;15.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N15R0J;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;15.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N15R0JE;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;15.0 Ohm;±5%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
PWR2615N1600F;PWR2615;SMD - Molded;Fixed Resistors - Wirewound;https://www.bourns.com/images/products/resistive-products/pwr4525_part.jpg?sfvrsn=d6f4fea1_2;160.0 Ohm;±1%;±20 PPM/°C;1 W;Surface Mount Wirewound;https://www.bourns.com/docs/Product-MDS/pwr2615_mds.pdf?sfvrsn=943dbf33_2 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=PWR2615_4525;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=PWR2615&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=PWR2615;https://www.bourns.com/docs/product-datasheets/pwr2615_4525.pdf?sfvrsn=d5d56bf6_10;https://www.bourns.com/products/resistors/wirewound-resistors/product/PWR2615
